date,bikes_count,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,weekend,trend,trend_sq,trend_cub
2015/10/27,2112,0,0,0,0,0,0,0,0,0,1,0,0,0,314,98596,30959144
2015/10/28,1268,0,0,0,0,0,0,0,0,0,1,0,0,0,315,99225,31255875
2015/10/29,1463,0,0,0,0,0,0,0,0,0,1,0,0,0,316,99856,31554496
2015/10/30,1125,0,0,0,0,0,0,0,0,0,1,0,0,0,317,100489,31855013
2015/10/31,302,0,0,0,0,0,0,0,0,0,1,0,0,1,318,101124,32157432
2015/11/1,401,0,0,0,0,0,0,0,0,0,0,1,0,1,319,101761,32461759
2015/11/2,1840,0,0,0,0,0,0,0,0,0,0,1,0,0,320,102400,32768000
2015/11/3,1983,0,0,0,0,0,0,0,0,0,0,1,0,0,321,103041,33076161
2015/11/4,1776,0,0,0,0,0,0,0,0,0,0,1,0,0,322,103684,33386248
2015/11/5,1740,0,0,0,0,0,0,0,0,0,0,1,0,0,323,104329,33698267
2015/11/6,1286,0,0,0,0,0,0,0,0,0,0,1,0,0,324,104976,34012224
2015/11/7,392,0,0,0,0,0,0,0,0,0,0,1,0,1,325,105625,34328125
2015/11/8,735,0,0,0,0,0,0,0,0,0,0,1,0,1,326,106276,34645976
2015/11/9,1692,0,0,0,0,0,0,0,0,0,0,1,0,0,327,106929,34965783
2015/11/10,1577,0,0,0,0,0,0,0,0,0,0,1,0,0,328,107584,35287552
2015/11/11,996,0,0,0,0,0,0,0,0,0,0,1,0,0,329,108241,35611289
2015/11/12,1108,0,0,0,0,0,0,0,0,0,0,1,0,0,330,108900,35937000
2015/11/13,929,0,0,0,0,0,0,0,0,0,0,1,0,0,331,109561,36264691
2015/11/14,441,0,0,0,0,0,0,0,0,0,0,1,0,1,332,110224,36594368
2015/11/15,806,0,0,0,0,0,0,0,0,0,0,1,0,1,333,110889,36926037
2015/11/16,1205,0,0,0,0,0,0,0,0,0,0,1,0,0,334,111556,37259704
2015/11/17,703,0,0,0,0,0,0,0,0,0,0,1,0,0,335,112225,37595375
2015/11/18,1456,0,0,0,0,0,0,0,0,0,0,1,0,0,336,112896,37933056
2015/11/19,1603,0,0,0,0,0,0,0,0,0,0,1,0,0,337,113569,38272753
2015/11/20,1375,0,0,0,0,0,0,0,0,0,0,1,0,0,338,114244,38614472
2015/11/21,922,0,0,0,0,0,0,0,0,0,0,1,0,1,339,114921,38958219
2015/11/22,869,0,0,0,0,0,0,0,0,0,0,1,0,1,340,115600,39304000
2015/11/23,1170,0,0,0,0,0,0,0,0,0,0,1,0,0,341,116281,39651821
2015/11/24,1330,0,0,0,0,0,0,0,0,0,0,1,0,0,342,116964,40001688
2015/11/25,1443,0,0,0,0,0,0,0,0,0,0,1,0,0,343,117649,40353607
2015/11/26,1425,0,0,0,0,0,0,0,0,0,0,1,0,0,344,118336,40707584
2015/11/27,1151,0,0,0,0,0,0,0,0,0,0,1,0,0,345,119025,41063625
2015/11/28,620,0,0,0,0,0,0,0,0,0,0,1,0,1,346,119716,41421736
2015/11/29,516,0,0,0,0,0,0,0,0,0,0,1,0,1,347,120409,41781923
2015/11/30,1140,0,0,0,0,0,0,0,0,0,0,1,0,0,348,121104,42144192
2015/12/1,1269,0,0,0,0,0,0,0,0,0,0,0,1,0,349,121801,42508549
2015/12/2,1332,0,0,0,0,0,0,0,0,0,0,0,1,0,350,122500,42875000
2015/12/3,957,0,0,0,0,0,0,0,0,0,0,0,1,0,351,123201,43243551
2015/12/4,1149,0,0,0,0,0,0,0,0,0,0,0,1,0,352,123904,43614208
2015/12/5,223,0,0,0,0,0,0,0,0,0,0,0,1,1,353,124609,43986977
2015/12/6,595,0,0,0,0,0,0,0,0,0,0,0,1,1,354,125316,44361864
2015/12/7,1122,0,0,0,0,0,0,0,0,0,0,0,1,0,355,126025,44738875
2015/12/8,976,0,0,0,0,0,0,0,0,0,0,0,1,0,356,126736,45118016
2015/12/9,985,0,0,0,0,0,0,0,0,0,0,0,1,0,357,127449,45499293
2015/12/10,868,0,0,0,0,0,0,0,0,0,0,0,1,0,358,128164,45882712
2015/12/11,1294,0,0,0,0,0,0,0,0,0,0,0,1,0,359,128881,46268279
2015/12/12,298,0,0,0,0,0,0,0,0,0,0,0,1,1,360,129600,46656000
2015/12/13,250,0,0,0,0,0,0,0,0,0,0,0,1,1,361,130321,47045881
2015/12/14,1299,0,0,0,0,0,0,0,0,0,0,0,1,0,362,131044,47437928
2015/12/15,1206,0,0,0,0,0,0,0,0,0,0,0,1,0,363,131769,47832147
2015/12/16,1345,0,0,0,0,0,0,0,0,0,0,0,1,0,364,132496,48228544
2015/12/17,833,0,0,0,0,0,0,0,0,0,0,0,1,0,365,133225,48627125
2015/12/18,936,0,0,0,0,0,0,0,0,0,0,0,1,0,366,133956,49027896
2015/12/19,532,0,0,0,0,0,0,0,0,0,0,0,1,1,367,134689,49430863
2015/12/20,473,0,0,0,0,0,0,0,0,0,0,0,1,1,368,135424,49836032
2015/12/21,735,0,0,0,0,0,0,0,0,0,0,0,1,0,369,136161,50243409
2015/12/22,799,0,0,0,0,0,0,0,0,0,0,0,1,0,370,136900,50653000
2015/12/23,547,0,0,0,0,0,0,0,0,0,0,0,1,0,371,137641,51064811
2015/12/24,543,0,0,0,0,0,0,0,0,0,0,0,1,0,372,138384,51478848
2015/12/25,266,0,0,0,0,0,0,0,0,0,0,0,1,0,373,139129,51895117
2015/12/26,330,0,0,0,0,0,0,0,0,0,0,0,1,1,374,139876,52313624
2015/12/27,195,0,0,0,0,0,0,0,0,0,0,0,1,1,375,140625,52734375
2015/12/28,560,0,0,0,0,0,0,0,0,0,0,0,1,0,376,141376,53157376
2015/12/29,810,0,0,0,0,0,0,0,0,0,0,0,1,0,377,142129,53582633
2015/12/30,835,0,0,0,0,0,0,0,0,0,0,0,1,0,378,142884,54010152
2015/12/31,694,0,0,0,0,0,0,0,0,0,0,0,1,0,379,143641,54439939
2016/1/1,394,1,0,0,0,0,0,0,0,0,0,0,0,0,380,144400,54872000
2016/1/2,416,1,0,0,0,0,0,0,0,0,0,0,0,1,381,145161,55306341
2016/1/3,376,1,0,0,0,0,0,0,0,0,0,0,0,1,382,145924,55742968
2016/1/4,974,1,0,0,0,0,0,0,0,0,0,0,0,0,383,146689,56181887
2016/1/5,964,1,0,0,0,0,0,0,0,0,0,0,0,0,384,147456,56623104
2016/1/6,1347,1,0,0,0,0,0,0,0,0,0,0,0,0,385,148225,57066625
2016/1/7,1277,1,0,0,0,0,0,0,0,0,0,0,0,0,386,148996,57512456
2016/1/8,1258,1,0,0,0,0,0,0,0,0,0,0,0,0,387,149769,57960603
2016/1/9,921,1,0,0,0,0,0,0,0,0,0,0,0,1,388,150544,58411072
2016/1/10,896,1,0,0,0,0,0,0,0,0,0,0,0,1,389,151321,58863869
2016/1/11,1191,1,0,0,0,0,0,0,0,0,0,0,0,0,390,152100,59319000
2016/1/12,1167,1,0,0,0,0,0,0,0,0,0,0,0,0,391,152881,59776471
2016/1/13,1381,1,0,0,0,0,0,0,0,0,0,0,0,0,392,153664,60236288
2016/1/14,1440,1,0,0,0,0,0,0,0,0,0,0,0,0,393,154449,60698457
2016/1/15,1200,1,0,0,0,0,0,0,0,0,0,0,0,0,394,155236,61162984
2016/1/16,594,1,0,0,0,0,0,0,0,0,0,0,0,1,395,156025,61629875
2016/1/17,493,1,0,0,0,0,0,0,0,0,0,0,0,1,396,156816,62099136
2016/1/18,1402,1,0,0,0,0,0,0,0,0,0,0,0,0,397,157609,62570773
2016/1/19,1362,1,0,0,0,0,0,0,0,0,0,0,0,0,398,158404,63044792
2016/1/20,1425,1,0,0,0,0,0,0,0,0,0,0,0,0,399,159201,63521199
2016/1/21,884,1,0,0,0,0,0,0,0,0,0,0,0,0,400,160000,64000000
2016/1/22,1212,1,0,0,0,0,0,0,0,0,0,0,0,0,401,160801,64481201
2016/1/23,862,1,0,0,0,0,0,0,0,0,0,0,0,1,402,161604,64964808
2016/1/24,812,1,0,0,0,0,0,0,0,0,0,0,0,1,403,162409,65450827
2016/1/25,1485,1,0,0,0,0,0,0,0,0,0,0,0,0,404,163216,65939264
2016/1/26,1134,1,0,0,0,0,0,0,0,0,0,0,0,0,405,164025,66430125
2016/1/27,1356,1,0,0,0,0,0,0,0,0,0,0,0,0,406,164836,66923416
2016/1/28,1281,1,0,0,0,0,0,0,0,0,0,0,0,0,407,165649,67419143
2016/1/29,1026,1,0,0,0,0,0,0,0,0,0,0,0,0,408,166464,67917312
2016/1/30,596,1,0,0,0,0,0,0,0,0,0,0,0,1,409,167281,68417929
2016/1/31,502,1,0,0,0,0,0,0,0,0,0,0,0,1,410,168100,68921000
2016/2/1,1326,0,1,0,0,0,0,0,0,0,0,0,0,0,411,168921,69426531
2016/2/2,1391,0,1,0,0,0,0,0,0,0,0,0,0,0,412,169744,69934528
2016/2/3,1228,0,1,0,0,0,0,0,0,0,0,0,0,0,413,170569,70444997
2016/2/4,1267,0,1,0,0,0,0,0,0,0,0,0,0,0,414,171396,70957944
2016/2/5,1136,0,1,0,0,0,0,0,0,0,0,0,0,0,415,172225,71473375
2016/2/6,760,0,1,0,0,0,0,0,0,0,0,0,0,1,416,173056,71991296
2016/2/7,696,0,1,0,0,0,0,0,0,0,0,0,0,1,417,173889,72511713
2016/2/8,1326,0,1,0,0,0,0,0,0,0,0,0,0,0,418,174724,73034632
2016/2/9,1789,0,1,0,0,0,0,0,0,0,0,0,0,0,419,175561,73560059
2016/2/10,1288,0,1,0,0,0,0,0,0,0,0,0,0,0,420,176400,74088000
2016/2/11,1192,0,1,0,0,0,0,0,0,0,0,0,0,0,421,177241,74618461
2016/2/12,1153,0,1,0,0,0,0,0,0,0,0,0,0,0,422,178084,75151448
2016/2/13,481,0,1,0,0,0,0,0,0,0,0,0,0,1,423,178929,75686967
2016/2/14,477,0,1,0,0,0,0,0,0,0,0,0,0,1,424,179776,76225024
2016/2/15,763,0,1,0,0,0,0,0,0,0,0,0,0,0,425,180625,76765625
2016/2/16,1621,0,1,0,0,0,0,0,0,0,0,0,0,0,426,181476,77308776
2016/2/17,1111,0,1,0,0,0,0,0,0,0,0,0,0,0,427,182329,77854483
2016/2/18,1520,0,1,0,0,0,0,0,0,0,0,0,0,0,428,183184,78402752
2016/2/19,1074,0,1,0,0,0,0,0,0,0,0,0,0,0,429,184041,78953589
2016/2/20,1165,0,1,0,0,0,0,0,0,0,0,0,0,1,430,184900,79507000
2016/2/21,622,0,1,0,0,0,0,0,0,0,0,0,0,1,431,185761,80062991
2016/2/22,1382,0,1,0,0,0,0,0,0,0,0,0,0,0,432,186624,80621568
2016/2/23,1690,0,1,0,0,0,0,0,0,0,0,0,0,0,433,187489,81182737
2016/2/24,1708,0,1,0,0,0,0,0,0,0,0,0,0,0,434,188356,81746504
2016/2/25,1767,0,1,0,0,0,0,0,0,0,0,0,0,0,435,189225,82312875
2016/2/26,1264,0,1,0,0,0,0,0,0,0,0,0,0,0,436,190096,82881856
2016/2/27,954,0,1,0,0,0,0,0,0,0,0,0,0,1,437,190969,83453453
2016/2/28,548,0,1,0,0,0,0,0,0,0,0,0,0,1,438,191844,84027672
2016/2/29,1494,0,1,0,0,0,0,0,0,0,0,0,0,0,439,192721,84604519
2016/3/1,965,0,0,1,0,0,0,0,0,0,0,0,0,0,440,193600,85184000
2016/3/2,1464,0,0,1,0,0,0,0,0,0,0,0,0,0,441,194481,85766121
2016/3/3,1552,0,0,1,0,0,0,0,0,0,0,0,0,0,442,195364,86350888
2016/3/4,1233,0,0,1,0,0,0,0,0,0,0,0,0,0,443,196249,86938307
2016/3/5,1355,0,0,1,0,0,0,0,0,0,0,0,0,1,444,197136,87528384
2016/3/6,922,0,0,1,0,0,0,0,0,0,0,0,0,1,445,198025,88121125
2016/3/7,1203,0,0,1,0,0,0,0,0,0,0,0,0,0,446,198916,88716536
2016/3/8,1610,0,0,1,0,0,0,0,0,0,0,0,0,0,447,199809,89314623
2016/3/9,1184,0,0,1,0,0,0,0,0,0,0,0,0,0,448,200704,89915392
2016/3/10,1185,0,0,1,0,0,0,0,0,0,0,0,0,0,449,201601,90518849
2016/3/11,1417,0,0,1,0,0,0,0,0,0,0,0,0,0,450,202500,91125000
2016/3/12,853,0,0,1,0,0,0,0,0,0,0,0,0,1,451,203401,91733851
2016/3/13,269,0,0,1,0,0,0,0,0,0,0,0,0,1,452,204304,92345408
2016/3/14,1027,0,0,1,0,0,0,0,0,0,0,0,0,0,453,205209,92959677
2016/3/15,1576,0,0,1,0,0,0,0,0,0,0,0,0,0,454,206116,93576664
2016/3/16,1770,0,0,1,0,0,0,0,0,0,0,0,0,0,455,207025,94196375
2016/3/17,1770,0,0,1,0,0,0,0,0,0,0,0,0,0,456,207936,94818816
2016/3/18,1624,0,0,1,0,0,0,0,0,0,0,0,0,0,457,208849,95443993
2016/3/19,1097,0,0,1,0,0,0,0,0,0,0,0,0,1,458,209764,96071912
2016/3/20,728,0,0,1,0,0,0,0,0,0,0,0,0,1,459,210681,96702579
2016/3/21,1311,0,0,1,0,0,0,0,0,0,0,0,0,0,460,211600,97336000
2016/3/22,1796,0,0,1,0,0,0,0,0,0,0,0,0,0,461,212521,97972181
2016/3/23,1251,0,0,1,0,0,0,0,0,0,0,0,0,0,462,213444,98611128
2016/3/24,1161,0,0,1,0,0,0,0,0,0,0,0,0,0,463,214369,99252847
2016/3/25,1538,0,0,1,0,0,0,0,0,0,0,0,0,0,464,215296,99897344
2016/3/26,1383,0,0,1,0,0,0,0,0,0,0,0,0,1,465,216225,100544625
2016/3/27,797,0,0,1,0,0,0,0,0,0,0,0,0,1,466,217156,101194696
2016/3/28,1612,0,0,1,0,0,0,0,0,0,0,0,0,0,467,218089,101847563
2016/3/29,2183,0,0,1,0,0,0,0,0,0,0,0,0,0,468,219024,102503232
2016/3/30,2396,0,0,1,0,0,0,0,0,0,0,0,0,0,469,219961,103161709
2016/3/31,2256,0,0,1,0,0,0,0,0,0,0,0,0,0,470,220900,103823000
2016/4/1,2172,0,0,0,1,0,0,0,0,0,0,0,0,0,471,221841,104487111
2016/4/2,1799,0,0,0,1,0,0,0,0,0,0,0,0,1,472,222784,105154048
2016/4/3,1439,0,0,0,1,0,0,0,0,0,0,0,0,1,473,223729,105823817
2016/4/4,1720,0,0,0,1,0,0,0,0,0,0,0,0,0,474,224676,106496424
2016/4/5,1606,0,0,0,1,0,0,0,0,0,0,0,0,0,475,225625,107171875
2016/4/6,2238,0,0,0,1,0,0,0,0,0,0,0,0,0,476,226576,107850176
2016/4/7,2452,0,0,0,1,0,0,0,0,0,0,0,0,0,477,227529,108531333
2016/4/8,2338,0,0,0,1,0,0,0,0,0,0,0,0,0,478,228484,109215352
2016/4/9,1653,0,0,0,1,0,0,0,0,0,0,0,0,1,479,229441,109902239
2016/4/10,1378,0,0,0,1,0,0,0,0,0,0,0,0,1,480,230400,110592000
2016/4/11,2037,0,0,0,1,0,0,0,0,0,0,0,0,0,481,231361,111284641
2016/4/12,1725,0,0,0,1,0,0,0,0,0,0,0,0,0,482,232324,111980168
2016/4/13,1931,0,0,0,1,0,0,0,0,0,0,0,0,0,483,233289,112678587
2016/4/14,1864,0,0,0,1,0,0,0,0,0,0,0,0,0,484,234256,113379904
2016/4/15,1950,0,0,0,1,0,0,0,0,0,0,0,0,0,485,235225,114084125
2016/4/16,1421,0,0,0,1,0,0,0,0,0,0,0,0,1,486,236196,114791256
2016/4/17,1793,0,0,0,1,0,0,0,0,0,0,0,0,1,487,237169,115501303
2016/4/18,2580,0,0,0,1,0,0,0,0,0,0,0,0,0,488,238144,116214272
2016/4/19,2706,0,0,0,1,0,0,0,0,0,0,0,0,0,489,239121,116930169
2016/4/20,2704,0,0,0,1,0,0,0,0,0,0,0,0,0,490,240100,117649000
2016/4/21,2375,0,0,0,1,0,0,0,0,0,0,0,0,0,491,241081,118370771
2016/4/22,1557,0,0,0,1,0,0,0,0,0,0,0,0,0,492,242064,119095488
2016/4/23,1506,0,0,0,1,0,0,0,0,0,0,0,0,1,493,243049,119823157
2016/4/24,1125,0,0,0,1,0,0,0,0,0,0,0,0,1,494,244036,120553784
2016/4/25,2325,0,0,0,1,0,0,0,0,0,0,0,0,0,495,245025,121287375
2016/4/26,2319,0,0,0,1,0,0,0,0,0,0,0,0,0,496,246016,122023936
2016/4/27,2289,0,0,0,1,0,0,0,0,0,0,0,0,0,497,247009,122763473
2016/4/28,2323,0,0,0,1,0,0,0,0,0,0,0,0,0,498,248004,123505992
2016/4/29,1983,0,0,0,1,0,0,0,0,0,0,0,0,0,499,249001,124251499
2016/4/30,1647,0,0,0,1,0,0,0,0,0,0,0,0,1,500,250000,125000000
2016/5/1,1981,0,0,0,0,1,0,0,0,0,0,0,0,1,501,251001,125751501
2016/5/2,2750,0,0,0,0,1,0,0,0,0,0,0,0,0,502,252004,126506008
2016/5/3,2265,0,0,0,0,1,0,0,0,0,0,0,0,0,503,253009,127263527
2016/5/4,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,504,254016,128024064
2016/5/5,2598,0,0,0,0,1,0,0,0,0,0,0,0,0,505,255025,128787625
2016/5/6,2532,0,0,0,0,1,0,0,0,0,0,0,0,0,506,256036,129554216
2016/5/7,1889,0,0,0,0,1,0,0,0,0,0,0,0,1,507,257049,130323843
2016/5/8,1253,0,0,0,0,1,0,0,0,0,0,0,0,1,508,258064,131096512
2016/5/9,2643,0,0,0,0,1,0,0,0,0,0,0,0,0,509,259081,131872229
2016/5/10,2853,0,0,0,0,1,0,0,0,0,0,0,0,0,510,260100,132651000
2016/5/11,2760,0,0,0,0,1,0,0,0,0,0,0,0,0,511,261121,133432831
2016/5/12,2813,0,0,0,0,1,0,0,0,0,0,0,0,0,512,262144,134217728
2016/5/13,2590,0,0,0,0,1,0,0,0,0,0,0,0,0,513,263169,135005697
2016/5/14,1598,0,0,0,0,1,0,0,0,0,0,0,0,1,514,264196,135796744
2016/5/15,1287,0,0,0,0,1,0,0,0,0,0,0,0,1,515,265225,136590875
2016/5/16,2280,0,0,0,0,1,0,0,0,0,0,0,0,0,516,266256,137388096
2016/5/17,2639,0,0,0,0,1,0,0,0,0,0,0,0,0,517,267289,138188413
2016/5/18,2322,0,0,0,0,1,0,0,0,0,0,0,0,0,518,268324,138991832
2016/5/19,2068,0,0,0,0,1,0,0,0,0,0,0,0,0,519,269361,139798359
2016/5/20,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,520,270400,140608000
2016/5/21,1583,0,0,0,0,1,0,0,0,0,0,0,0,1,521,271441,141420761
2016/5/22,1700,0,0,0,0,1,0,0,0,0,0,0,0,1,522,272484,142236648
2016/5/23,1522,0,0,0,0,1,0,0,0,0,0,0,0,0,523,273529,143055667
2016/5/24,2119,0,0,0,0,1,0,0,0,0,0,0,0,0,524,274576,143877824
2016/5/25,2731,0,0,0,0,1,0,0,0,0,0,0,0,0,525,275625,144703125
2016/5/26,2311,0,0,0,0,1,0,0,0,0,0,0,0,0,526,276676,145531576
2016/5/27,1838,0,0,0,0,1,0,0,0,0,0,0,0,0,527,277729,146363183
2016/5/28,699,0,0,0,0,1,0,0,0,0,0,0,0,1,528,278784,147197952
2016/5/29,1670,0,0,0,0,1,0,0,0,0,0,0,0,1,529,279841,148035889
2016/5/30,3412,0,0,0,0,1,0,0,0,0,0,0,0,0,530,280900,148877000
2016/5/31,3105,0,0,0,0,1,0,0,0,0,0,0,0,0,531,281961,149721291
2016/6/1,2714,0,0,0,0,0,1,0,0,0,0,0,0,0,532,283024,150568768
2016/6/2,2439,0,0,0,0,0,1,0,0,0,0,0,0,0,533,284089,151419437
2016/6/3,2898,0,0,0,0,0,1,0,0,0,0,0,0,0,534,285156,152273304
2016/6/4,1820,0,0,0,0,0,1,0,0,0,0,0,0,1,535,286225,153130375
2016/6/5,2104,0,0,0,0,0,1,0,0,0,0,0,0,1,536,287296,153990656
2016/6/6,2839,0,0,0,0,0,1,0,0,0,0,0,0,0,537,288369,154854153
2016/6/7,2836,0,0,0,0,0,1,0,0,0,0,0,0,0,538,289444,155720872
2016/6/8,2295,0,0,0,0,0,1,0,0,0,0,0,0,0,539,290521,156590819
2016/6/9,2394,0,0,0,0,0,1,0,0,0,0,0,0,0,540,291600,157464000
2016/6/10,2091,0,0,0,0,0,1,0,0,0,0,0,0,0,541,292681,158340421
2016/6/11,1421,0,0,0,0,0,1,0,0,0,0,0,0,1,542,293764,159220088
2016/6/12,1759,0,0,0,0,0,1,0,0,0,0,0,0,1,543,294849,160103007
2016/6/13,2053,0,0,0,0,0,1,0,0,0,0,0,0,0,544,295936,160989184
2016/6/14,2026,0,0,0,0,0,1,0,0,0,0,0,0,0,545,297025,161878625
2016/6/15,2339,0,0,0,0,0,1,0,0,0,0,0,0,0,546,298116,162771336
2016/6/16,2460,0,0,0,0,0,1,0,0,0,0,0,0,0,547,299209,163667323
2016/6/17,2368,0,0,0,0,0,1,0,0,0,0,0,0,0,548,300304,164566592
2016/6/18,1070,0,0,0,0,0,1,0,0,0,0,0,0,1,549,301401,165469149
2016/6/19,2471,0,0,0,0,0,1,0,0,0,0,0,0,1,550,302500,166375000
2016/6/20,2596,0,0,0,0,0,1,0,0,0,0,0,0,0,551,303601,167284151
2016/6/21,2697,0,0,0,0,0,1,0,0,0,0,0,0,0,552,304704,168196608
2016/6/22,2410,0,0,0,0,0,1,0,0,0,0,0,0,0,553,305809,169112377
2016/6/23,1542,0,0,0,0,0,1,0,0,0,0,0,0,0,554,306916,170031464
2016/6/24,2073,0,0,0,0,0,1,0,0,0,0,0,0,0,555,308025,170953875
2016/6/25,1933,0,0,0,0,0,1,0,0,0,0,0,0,1,556,309136,171879616
2016/6/26,1996,0,0,0,0,0,1,0,0,0,0,0,0,1,557,310249,172808693
2016/6/27,2728,0,0,0,0,0,1,0,0,0,0,0,0,0,558,311364,173741112
2016/6/28,2876,0,0,0,0,0,1,0,0,0,0,0,0,0,559,312481,174676879
2016/6/29,2876,0,0,0,0,0,1,0,0,0,0,0,0,0,560,313600,175616000
2016/6/30,2497,0,0,0,0,0,1,0,0,0,0,0,0,0,561,314721,176558481
2016/7/1,1856,0,0,0,0,0,0,1,0,0,0,0,0,0,562,315844,177504328
2016/7/2,1978,0,0,0,0,0,0,1,0,0,0,0,0,1,563,316969,178453547
2016/7/3,1829,0,0,0,0,0,0,1,0,0,0,0,0,1,564,318096,179406144
2016/7/4,2310,0,0,0,0,0,0,1,0,0,0,0,0,0,565,319225,180362125
2016/7/5,2477,0,0,0,0,0,0,1,0,0,0,0,0,0,566,320356,181321496
2016/7/6,2900,0,0,0,0,0,0,1,0,0,0,0,0,0,567,321489,182284263
2016/7/7,1557,0,0,0,0,0,0,1,0,0,0,0,0,0,568,322624,183250432
2016/7/8,1899,0,0,0,0,0,0,1,0,0,0,0,0,0,569,323761,184220009
2016/7/9,1638,0,0,0,0,0,0,1,0,0,0,0,0,1,570,324900,185193000
2016/7/10,2146,0,0,0,0,0,0,1,0,0,0,0,0,1,571,326041,186169411
2016/7/11,2465,0,0,0,0,0,0,1,0,0,0,0,0,0,572,327184,187149248
2016/7/12,2585,0,0,0,0,0,0,1,0,0,0,0,0,0,573,328329,188132517
2016/7/13,2791,0,0,0,0,0,0,1,0,0,0,0,0,0,574,329476,189119224
2016/7/14,2718,0,0,0,0,0,0,1,0,0,0,0,0,0,575,330625,190109375
2016/7/15,2601,0,0,0,0,0,0,1,0,0,0,0,0,0,576,331776,191102976
2016/7/16,1798,0,0,0,0,0,0,1,0,0,0,0,0,1,577,332929,192100033
2016/7/17,2044,0,0,0,0,0,0,1,0,0,0,0,0,1,578,334084,193100552
2016/7/18,2424,0,0,0,0,0,0,1,0,0,0,0,0,0,579,335241,194104539
2016/7/19,2525,0,0,0,0,0,0,1,0,0,0,0,0,0,580,336400,195112000
2016/7/20,2797,0,0,0,0,0,0,1,0,0,0,0,0,0,581,337561,196122941
2016/7/21,2896,0,0,0,0,0,0,1,0,0,0,0,0,0,582,338724,197137368
2016/7/22,2122,0,0,0,0,0,0,1,0,0,0,0,0,0,583,339889,198155287
2016/7/23,1923,0,0,0,0,0,0,1,0,0,0,0,0,1,584,341056,199176704
2016/7/24,2397,0,0,0,0,0,0,1,0,0,0,0,0,1,585,342225,200201625
2016/7/25,2551,0,0,0,0,0,0,1,0,0,0,0,0,0,586,343396,201230056
2016/7/26,2830,0,0,0,0,0,0,1,0,0,0,0,0,0,587,344569,202262003
2016/7/27,2949,0,0,0,0,0,0,1,0,0,0,0,0,0,588,345744,203297472
2016/7/28,2638,0,0,0,0,0,0,1,0,0,0,0,0,0,589,346921,204336469
2016/7/29,2448,0,0,0,0,0,0,1,0,0,0,0,0,0,590,348100,205379000
2016/7/30,1770,0,0,0,0,0,0,1,0,0,0,0,0,1,591,349281,206425071
2016/7/31,1947,0,0,0,0,0,0,1,0,0,0,0,0,1,592,350464,207474688
2016/8/1,1907,0,0,0,0,0,0,0,1,0,0,0,0,0,593,351649,208527857
2016/8/2,2160,0,0,0,0,0,0,0,1,0,0,0,0,0,594,352836,209584584
2016/8/3,2682,0,0,0,0,0,0,0,1,0,0,0,0,0,595,354025,210644875
2016/8/4,2725,0,0,0,0,0,0,0,1,0,0,0,0,0,596,355216,211708736
2016/8/5,2503,0,0,0,0,0,0,0,1,0,0,0,0,0,597,356409,212776173
2016/8/6,1847,0,0,0,0,0,0,0,1,0,0,0,0,1,598,357604,213847192
2016/8/7,1525,0,0,0,0,0,0,0,1,0,0,0,0,1,599,358801,214921799
2016/8/8,2535,0,0,0,0,0,0,0,1,0,0,0,0,0,600,360000,216000000
2016/8/9,2424,0,0,0,0,0,0,0,1,0,0,0,0,0,601,361201,217081801
2016/8/10,2410,0,0,0,0,0,0,0,1,0,0,0,0,0,602,362404,218167208
2016/8/11,2742,0,0,0,0,0,0,0,1,0,0,0,0,0,603,363609,219256227
2016/8/12,2540,0,0,0,0,0,0,0,1,0,0,0,0,0,604,364816,220348864
2016/8/13,1993,0,0,0,0,0,0,0,1,0,0,0,0,1,605,366025,221445125
2016/8/14,1996,0,0,0,0,0,0,0,1,0,0,0,0,1,606,367236,222545016
2016/8/15,2722,0,0,0,0,0,0,0,1,0,0,0,0,0,607,368449,223648543
2016/8/16,2865,0,0,0,0,0,0,0,1,0,0,0,0,0,608,369664,224755712
2016/8/17,2488,0,0,0,0,0,0,0,1,0,0,0,0,0,609,370881,225866529
2016/8/18,2610,0,0,0,0,0,0,0,1,0,0,0,0,0,610,372100,226981000
2016/8/19,2474,0,0,0,0,0,0,0,1,0,0,0,0,0,611,373321,228099131
2016/8/20,1694,0,0,0,0,0,0,0,1,0,0,0,0,1,612,374544,229220928
2016/8/21,1553,0,0,0,0,0,0,0,1,0,0,0,0,1,613,375769,230346397
2016/8/22,2653,0,0,0,0,0,0,0,1,0,0,0,0,0,614,376996,231475544
2016/8/23,2838,0,0,0,0,0,0,0,1,0,0,0,0,0,615,378225,232608375
2016/8/24,2684,0,0,0,0,0,0,0,1,0,0,0,0,0,616,379456,233744896
2016/8/25,2655,0,0,0,0,0,0,0,1,0,0,0,0,0,617,380689,234885113
2016/8/26,2314,0,0,0,0,0,0,0,1,0,0,0,0,0,618,381924,236029032
2016/8/27,1751,0,0,0,0,0,0,0,1,0,0,0,0,1,619,383161,237176659
2016/8/28,956,0,0,0,0,0,0,0,1,0,0,0,0,1,620,384400,238328000
2016/8/29,2516,0,0,0,0,0,0,0,1,0,0,0,0,0,621,385641,239483061
2016/8/30,2570,0,0,0,0,0,0,0,1,0,0,0,0,0,622,386884,240641848
2016/8/31,1605,0,0,0,0,0,0,0,1,0,0,0,0,0,623,388129,241804367
